id,РџРµСЂРёРѕРґ,Р’С‹СЂСѓС‡РєР°
216046,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4840.0
216046,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5225.5
216047,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6262.0
216047,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5194.0
216047,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5696.5
216048,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5700.0
216048,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5574.0
216048,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5544.0
216049,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4163.0
216049,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4971.0
216049,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4468.5
216050,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5556.5
216050,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5573.0
216050,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5672.2
216051,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4264.4
216051,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4882.0
216051,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4481.5
216052,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6453.6
216052,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5408.0
216052,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5898.5
216053,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5145.0
216053,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5275.0
216053,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5145.0
216054,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5012.0
216054,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5964.5
216054,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6920.0
216055,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5166.0
216055,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5294.4
216055,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5154.0
216056,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5442.0
216056,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4636.5
216056,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4068.4
216057,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5702.0
216057,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4730.0
216057,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4989.6
216058,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5343.4
216058,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5289.0
216058,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4722.0
216059,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4674.0
216059,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4885.7
216059,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5290.0
216060,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4792.0
216060,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4737.2
216060,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4693.0
216061,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4802.0
216061,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5499.5
216061,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6234.0
216062,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6602.6
216062,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5534.0
216062,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4451.0
216063,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4074.0
216063,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4555.0
216063,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4479.0
216064,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5556.0
216064,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5839.4
216064,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5379.0
216065,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6122.2
216065,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5233.0
216065,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4357.0
216066,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4831.0
216066,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4825.8
216066,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4987.0
216067,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4866.0
216067,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5533.0
216067,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5084.5
216068,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5035.0
216068,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5366.0
216068,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5208.7
216069,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5570.6
216069,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4959.0
216069,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5217.0
216070,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4771.0
216070,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3481.4
216070,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4010.5
216071,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5350.2
216071,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4812.0
216071,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4341.0
216072,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4408.0
216072,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4616.0
216072,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4565.3
216073,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5155.0
216073,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5104.0
216073,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5189.8
216074,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5362.0
216074,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5456.7
216074,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5094.0
216075,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5011.4
216075,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5137.5
216075,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5433.0
216076,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5431.7
216076,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5363.0
216076,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4900.0
216077,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6299.2
216077,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4856.0
216077,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5559.5
216078,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4859.0
216078,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4542.5
216078,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4398.2
216079,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5083.0
216079,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4284.0
216079,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5106.9
216080,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5415.2
216080,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4658.0
216080,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4994.0
216081,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5122.0
216081,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4064.8
216081,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4486.0
216082,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5145.0
216082,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4224.0
216082,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3555.8
216083,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7182.2
216083,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4773.0
216083,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5994.0
216084,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5074.9
216084,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4952.0
216084,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4902.0
216085,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5344.5
216085,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5988.0
216085,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4752.0
216086,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4667.0
216086,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4962.2
216086,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4755.5
216087,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5140.0
216087,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5084.1
216087,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4926.0
216088,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5137.5
216088,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5183.0
216088,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5235.0
216089,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5437.0
216089,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4953.0
216089,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5986.9
216090,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5320.0
216090,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5359.0
216090,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5522.8
216091,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4534.0
216091,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5299.0
216091,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6092.0
216092,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4678.0
216092,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5771.2
216092,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5194.0
216093,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4466.0
216093,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4597.2
216093,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4475.0
216094,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3413.0
216094,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4590.0
216094,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4563.5
216095,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4917.0
216095,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5031.4
216095,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4935.0
216096,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5865.8
216096,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4543.0
216096,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5182.0
216097,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6249.2
216097,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5353.5
216097,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4470.0
216098,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3848.5
216098,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3402.6
216098,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4513.0
216099,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5420.0
216099,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5261.0
216099,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5412.2
216100,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4985.0
216100,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5409.0
216100,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5171.1
216101,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4975.7
216101,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4961.0
216101,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4093.0
216102,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4154.0
216102,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5046.0
216102,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4498.5
216103,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4942.0
216103,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7410.0
216103,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6194.5
216104,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4107.8
216104,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4626.5
216104,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5375.0
216105,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6270.0
216105,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5496.5
216105,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4754.0
216106,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3865.0
216106,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4739.9
216106,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4454.0
216107,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3619.0
216107,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4556.3
216107,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4550.0
216108,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3956.0
216108,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4333.0
216108,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4918.0
216109,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5304.0
216109,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5543.2
216109,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5178.0
216110,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4489.0
216110,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4729.0
216110,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4651.0
216111,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4809.0
216111,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4880.9
216111,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4370.0
216112,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5339.6
216112,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5428.0
216112,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5311.0
216113,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5344.6
216113,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4828.5
216113,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4383.0
216114,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5067.0
216114,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3979.0
216114,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4414.5
216115,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4802.5
216115,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4543.0
216115,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5157.4
216116,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5067.8
216116,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5138.0
216116,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4907.0
216117,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4603.0
216117,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4391.5
216117,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4338.2
216118,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3111.0
216118,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4412.3
216118,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4462.0
216119,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5004.0
216119,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5004.0
216119,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5154.0
216120,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6115.8
216120,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4429.0
216120,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5263.0
216121,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5449.8
216121,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5219.0
216121,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5273.0
216122,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4681.4
216122,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4593.0
216122,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4545.0
216123,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4426.0
216123,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4579.0
216123,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4423.4
216124,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4929.4
216124,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4990.5
216124,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5211.0
216125,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5235.0
216125,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5594.6
216125,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5358.0
216126,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5279.0
216126,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5528.6
216126,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6176.0
216127,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4833.0
216127,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6097.0
216127,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5440.5
216128,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5125.0
216128,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4936.0
216128,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4902.2
216129,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4529.5
216129,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4091.4
216129,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5185.0
216130,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5256.0
216130,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5284.6
216130,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5139.0
216131,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5169.0
216131,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5464.0
216131,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5555.1
216132,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4624.0
216132,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5064.8
216132,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4790.5
